model,rmse,mae,r2,loss,time
agr_tmlp_no_err_head,10831.909664713361,2670.507657759881,0.02769148349761963,0.8300012946128845,0.04168248176574707
hre_tmlp,10833.958766450274,2773.8470341434586,0.027323603630065918,0.8303152322769165,0.0788564682006836
hre_tmlp_no_div,10833.988708696364,2773.8321520146565,0.027318179607391357,0.830319881439209,0.08123111724853516
ggpl_tabm_cgr,10834.302902860001,2643.8546509162697,0.027261734008789062,0.8303680419921875,0.07867145538330078
agr_tmlp_no_gate_reg,10834.632252554373,2903.032239051332,0.027202606201171875,0.830418586730957,0.047774553298950195
agr_tmlp,10834.641195794884,2902.835228012904,0.02720099687576294,0.8304198384284973,0.04733395576477051
agr_tmlp_no_res_reg,10834.641195794884,2902.8338106673036,0.02720099687576294,0.8304198384284973,0.049642086029052734
ggpl_tmlp,10835.364407330886,2920.661006458453,0.02707117795944214,0.8305307030677795,0.03618502616882324
moe_tmlp,10836.599587665756,2720.270661782997,0.026849329471588135,0.830720067024231,0.05934548377990723
pr_tmlp_pure_experts,10837.728505654171,2746.184345727903,0.026646554470062256,0.8308932185173035,0.06083941459655762
tmlp-sr,10838.070578798512,2722.1893933892716,0.026585102081298828,0.8309457898139954,0.0
rgc_cgr_tmlp,10838.311967099355,2752.3430666971835,0.026541709899902344,0.8309827446937561,0.30916500091552734
mlp,10838.626035938754,3010.0420090348343,0.026485323905944824,0.8310309052467346,0.007660627365112305
sga_tmlp_lite_no_featmix,10838.999563885749,2776.0157500799687,0.026418209075927734,0.8310881853103638,0.08477926254272461
lar_tmlp,10840.485385809354,2656.2661691690446,0.026151299476623535,0.8313159346580505,0.09417343139648438
agr_tmlp_rex2_lite,10841.904557837343,2743.15866720787,0.025896310806274414,0.8315336108207703,0.08390212059020996
ft-transformer,10842.185105999177,3003.5456054763054,0.025845885276794434,0.8315766453742981,0.574164628982544
ggpl_tmlp_gfg,10843.932734272365,2840.871181558643,0.0255318284034729,0.831844687461853,0.09077072143554688
dpg_cgr_tmlp,10844.972707502315,2983.361541120219,0.025344908237457275,0.8320044279098511,0.09545040130615234
catboost,10846.738236454088,2984.9443372330315,0.025027455985263236,0.8322752859752421,0.0028314590454101562
agr_tmlp_switch_lite_td,10848.550277340148,2784.003555546311,0.024701714515686035,0.8325534462928772,0.12106132507324219
sr_agr_tmlp_lite,10853.427869257386,2672.745646462601,0.023824572563171387,0.8333021998405457,0.0543668270111084
hre_tmlp_no_alpha,10858.67806108929,3159.822131354653,0.02287989854812622,0.8341086506843567,0.07389330863952637
hre_tmlp_dense_routing,10859.341867139796,3175.9242403821554,0.022760450839996338,0.8342106342315674,0.07245063781738281
hre_tmlp_no_balance,10859.347686417272,3175.60781797691,0.02275937795639038,0.8342116475105286,0.07832932472229004
node,10860.377649410899,2907.053780023707,0.022574007511138916,0.8343696594238281,0.19051527976989746
lightgbm,10875.388136489284,3049.4473218716516,0.019870190200640403,0.836677732877052,0.008794784545898438
cgr_tmlp_v2,10883.65823839754,2652.5107348331076,0.01837897300720215,0.837950587272644,0.0871725082397461
cgr_tmlp,10885.173184316383,2774.5472028699587,0.018105745315551758,0.8381839990615845,0.07580280303955078
lgbm_cgr_hybrid,10888.214051503854,2700.2306351735315,0.01755702495574951,0.8386523723602295,0.0010619163513183594
autoint,10912.94363659342,3005.921076702245,0.013089299201965332,0.8424662947654724,0.03841829299926758
dcnv2,10974.605188636902,3197.7237243860727,0.0019050836563110352,0.8520135879516602,0.02271580696105957
xgboost,11828.231519541241,3390.776116552879,-0.1594010591506958,0.989710807800293,0.005059003829956055
