model,rmse,mae,r2,loss,time
hlr_tmlp,0.1577995731976535,0.11580021946969765,0.4940010905265808,0.4928187131881714,0.023733854293823242
mlp,0.15787916739690214,0.11750523131438939,0.49349045753479004,0.49331605434417725,0.002142667770385742
pr_tmlp_residual,0.15812954679222618,0.1155611040789779,0.49188268184661865,0.4948819875717163,0.012418270111083984
pr_tmlp_residual_no_sep,0.15812975629215556,0.11556060835031445,0.4918813705444336,0.49488329887390137,0.013161659240722656
agsi_tmlp,0.15813533174510855,0.1162326154468758,0.4918454885482788,0.49491816759109497,0.019984722137451172
pr_tmlp_residual_no_sparse,0.15817066535727992,0.11562916628466269,0.49161839485168457,0.49513936042785645,0.013487577438354492
moe_tmlp,0.15831118378181674,0.1149445248062193,0.4907146692276001,0.49601951241493225,0.013118743896484375
moe_tmlp_no_sparse,0.15833683979566482,0.11495595336162268,0.49054962396621704,0.4961802661418915,0.01302957534790039
moe_tmlp_no_diversity,0.158456471754941,0.11497922581266096,0.4897794723510742,0.49693042039871216,0.012552738189697266
pr_tmlp_residual_no_balance,0.15855234311658203,0.11350783614917503,0.4891619086265564,0.4975318908691406,0.012715816497802734
cgr_tmlp,0.15878320251734052,0.11529941293696311,0.48767322301864624,0.498981773853302,0.018507003784179688
pr_tmlp_pure_experts,0.15884303705061284,0.11614952060442363,0.4872869849205017,0.4993579387664795,0.012728214263916016
apar_cgr_tmlp,0.15890982825974717,0.11703655335827534,0.48685574531555176,0.49977797269821167,0.016214609146118164
sr_agr_tmlp_lite,0.15928362318192804,0.11683232654700504,0.48443883657455444,0.5021319389343262,0.01152348518371582
qcal_cgr_tmlp,0.1595674455741907,0.11665841957263723,0.4825998544692993,0.5039229989051819,0.040427446365356445
dcnv2,0.15977328300317845,0.11758598149424415,0.4812641739845276,0.5052239298820496,0.028279542922973633
agpl_cgr_tmlp,0.1599654325882562,0.11760745860363642,0.48001569509506226,0.5064398646354675,0.04684853553771973
sgg_cgr_tmlp,0.15998557608206088,0.11775874963249322,0.4798847436904907,0.5065673589706421,0.021597862243652344
ggpl_tmlp_gluhead,0.16003488869838028,0.1186390297580644,0.4795640707015991,0.5068797469139099,0.009393692016601562
tmlp,0.16055765604834327,0.1185138783676507,0.47615838050842285,0.5101966857910156,0.008019447326660156
cgr_tmlp_stage2,0.1610930011528684,0.11771063715599439,0.47265928983688354,0.5136045813560486,0.016409873962402344
ggpl_tabm_cgr,0.16117190320283192,0.11750054198919457,0.4721425771713257,0.514107882976532,0.01672220230102539
iggpl_cgr_tmlp,0.16188098872333137,0.11779268694883172,0.4674876928329468,0.518641471862793,0.0194094181060791
lar_tmlp,0.1622462495287634,0.11979134433722294,0.46508193016052246,0.5209846496582031,0.020905017852783203
ggpl_tmlp_mlphead,0.16226604492548702,0.12008269881061295,0.46495139598846436,0.5211117267608643,0.009451866149902344
ggpl_tmlp,0.1629115844795946,0.12404921141990144,0.4606857895851135,0.5252662301063538,0.00899815559387207
ggtm_tmlp,0.16343908127373005,0.12202883575682222,0.45718759298324585,0.5286733508110046,0.014731168746948242
node,0.17193973560478562,0.12959417768590953,0.39925462007522583,0.5850972533226013,0.05635499954223633
ggpl_tmlp_gfg,0.17576385936234848,0.13159548789255382,0.37223494052886963,0.6114131212234497,0.019205331802368164
