model,rmse,mae,r2,loss,time
ggpl_tmlp_mlphead,0.5911268160026087,0.2859590990494567,0.6713120937347412,0.3494308292865753,0.02451801300048828
ggpl_cgr_tmlp,0.5919581229048088,0.2798399066734163,0.6703869104385376,0.35041433572769165,0.05453920364379883
agr_tmlp_switch_lite_td,0.5925911790498494,0.28273478540596386,0.6696815490722656,0.35116422176361084,0.07426953315734863
baseline_tmlp,0.5935528281852512,0.293202107334384,0.6686086058616638,0.3523049056529999,0.024656057357788086
tmlp,0.5935528281852512,0.293202107334384,0.6686086058616638,0.3523049056529999,0.01731252670288086
tmlp-sr,0.5951987168839189,0.28824410298395975,0.6667681932449341,0.3542613983154297,0.0
iggpl_cgr_tmlp,0.595346583882514,0.28226742533056637,0.666602611541748,0.3544375002384186,0.0546722412109375
sga_tmlp_lite_topk12,0.5964896802385,0.2961076254972923,0.6653211116790771,0.3557998538017273,0.04988837242126465
nr_cgr_tmlp,0.5970145839083857,0.2779251668363969,0.6647318601608276,0.35642629861831665,0.06202530860900879
hre_tmlp_no_balance,0.5970272881410152,0.27992850898843713,0.6647175550460815,0.35644152760505676,0.04818105697631836
tmlp-sr-lgr,0.5970764801735585,0.28223106649291907,0.6646623611450195,0.3565002381801605,0.0
excel-former,0.5973468017945475,0.3012535037104449,0.6643586158752441,0.3568231165409088,0.03331494331359863
cgr_tmlp_v3,0.5982535839896617,0.287750874489646,0.6633387804031372,0.357907235622406,0.05077004432678223
scgr_tmlp,0.5989176551897879,0.2992655991632418,0.6625909805297852,0.35870227217674255,0.05773282051086426
hre_tmlp,0.599312820744743,0.28134492413340695,0.6621456146240234,0.35917577147483826,0.04773521423339844
tmlp-sr-pee,0.5993297278569416,0.2872950479143874,0.6621265411376953,0.3591960668563843,0.0
agsi_tmlp,0.5995988845193321,0.28991213916684444,0.661823034286499,0.35951873660087585,0.05629253387451172
dcnv2,0.5999773587430826,0.2890623556449796,0.6613959074020386,0.3599727749824524,0.013288497924804688
cgr_tmlp_stage2,0.6001941893632923,0.28649470645125774,0.6611511707305908,0.36023297905921936,0.0477144718170166
pr_tmlp_pure_experts,0.6011501953065772,0.28631535605374836,0.6600708365440369,0.36138153076171875,0.0352323055267334
ft-transformer,0.6029456674553904,0.29076841959576427,0.6580372452735901,0.36354339122772217,0.0776970386505127
sga_tmlp_lite_no_beta_reg,0.6031398630589032,0.2874936506144543,0.6578168869018555,0.3637775778770447,0.048918724060058594
pr_tmlp_residual,0.6041227803717886,0.2887494312226053,0.6567007303237915,0.36496421694755554,0.03611278533935547
sga_tmlp_lite_topk4,0.6043064139238852,0.29805410481143824,0.6564919948577881,0.3651861548423767,0.048477888107299805
pr_tmlp_residual_no_sep,0.6046589739894354,0.29039788727734717,0.6560910940170288,0.3656124174594879,0.03481769561767578
excel_cgr_lite,0.6054331598562909,0.29933909169901085,0.6552098989486694,0.36654922366142273,0.048429250717163086
hre_tmlp_no_global_residual,0.6062416788943753,0.28832892040358615,0.6542883515357971,0.36752891540527344,0.045975446701049805
pr_tmlp_residual_no_balance,0.6073393186267666,0.2827843764763287,0.6530353426933289,0.36886098980903625,0.03771090507507324
ggpl_tmlp,0.6089165740043277,0.29579777071448987,0.6512308716773987,0.3707793354988098,0.0223236083984375
autoint,0.6090680099253292,0.3180556974477362,0.6510573625564575,0.3709637224674225,0.020730018615722656
hlr_tmlp,0.6096456115949892,0.2855697614633712,0.6503952741622925,0.37166768312454224,0.0676276683807373
moe_tmlp_no_sparse,0.6108889476450022,0.2863614006473263,0.6489678025245667,0.37318524718284607,0.03359627723693848
sga_tmlp_lite,0.6111476007164082,0.2886937306754227,0.6486704349517822,0.3735013008117676,0.06225919723510742
moe_tmlp_no_diversity,0.6111683496744746,0.2817847468596355,0.6486465930938721,0.3735266625881195,0.03261446952819824
lightgbm,0.6116076954087747,0.3023560561182859,0.648141291414732,0.3740638838994475,0.019683837890625
ggpl_tmlp_gluhead,0.6122071402540702,0.29062369950099765,0.6474512219429016,0.3747974932193756,0.030649185180664062
pr_tmlp_residual_no_sparse,0.612311355564272,0.28306407130527944,0.647331178188324,0.3749251067638397,0.035454750061035156
agr_tmlp_no_err_head,0.6131865800809846,0.2953648621278795,0.6463222503662109,0.3759976923465729,0.026378870010375977
hre_tmlp_dense_routing,0.6134008548536704,0.2898686873756233,0.6460750102996826,0.37626051902770996,0.043166399002075195
hre_tmlp_no_div,0.6135413720453832,0.2860728843298972,0.6459128856658936,0.3764329254627228,0.04808759689331055
lgbm_cgr_hybrid,0.615454595728783,0.30398944663875227,0.6437010765075684,0.37878426909446716,0.0008001327514648438
node,0.6155821778447688,0.28124595060895885,0.6435533761978149,0.3789413273334503,0.193098783493042
moe_tmlp,0.6168772495730181,0.28388595985006404,0.6420519948005676,0.3805374503135681,0.03342151641845703
agr_tmlp_no_gate_reg,0.6185033764377642,0.2929140976564959,0.6401623487472534,0.3825463354587555,0.030086755752563477
lar_tmlp,0.6188966303841688,0.285742912977085,0.6397045850753784,0.3830329477787018,0.05621337890625
agr_tmlp_no_res_reg,0.6199616983627754,0.2865905507314821,0.6384634971618652,0.384352445602417,0.030802011489868164
agr_tmlp,0.6203729316355863,0.29067653902489,0.6379836797714233,0.38486248254776,0.028769731521606445
