model,rmse,mae,r2,loss,time
apar_cgr_tmlp,0.23403869183139128,0.1840805858373642,0.9446099400520325,0.05477410927414894,0.10317492485046387
hre_tmlp_no_balance,0.2340794686888157,0.18403466045856476,0.9445906281471252,0.05479319766163826,0.10899996757507324
moe_tmlp,0.23412069988782472,0.18380992114543915,0.9445711374282837,0.05481250211596489,0.07949280738830566
tmlp-sr-pee,0.2341442243562233,0.1840430349111557,0.9445599913597107,0.05482351407408714,0.0
adr_tmlp,0.2341825569365185,0.18326020240783691,0.9445418119430542,0.05484146997332573,0.08020853996276855
lar_tmlp,0.23420449253583692,0.18384431302547455,0.9445314407348633,0.05485174432396889,0.13767147064208984
pr_tmlp_residual_no_sparse,0.23423116561984217,0.18411974608898163,0.9445188045501709,0.05486424267292023,0.08255124092102051
hre_tmlp_dense_routing,0.234268824051523,0.18393294513225555,0.9445009827613831,0.054881881922483444,0.11988210678100586
moe_tmlp_no_diversity,0.23433141303078261,0.18404865264892578,0.9444712996482849,0.05491121858358383,0.07936573028564453
agr_tmlp_switch_hardlite,0.23434312126796653,0.1832386702299118,0.9444657564163208,0.05491670221090317,0.16680479049682617
dpg_cgr_tmlp,0.23437330722197533,0.18291471898555756,0.9444514513015747,0.054930850863456726,0.12448859214782715
ggpl_tmlp,0.2344664315855564,0.18393243849277496,0.9444072842597961,0.054974514991045,0.0500187873840332
sga_tmlp_lite_no_featmix,0.2344773625318979,0.18425415456295013,0.9444020986557007,0.05497964099049568,0.12331271171569824
agr_tmlp_gate_from_h_only,0.23449533869964345,0.1833823323249817,0.9443935751914978,0.054988060146570206,0.06751656532287598
excel_cgr_lite,0.2345133373172554,0.18350940942764282,0.9443850517272949,0.054996512830257416,0.1185762882232666
agr_tmlp_switch_lite_td,0.23455882016504115,0.18454718589782715,0.9443634748458862,0.05501784384250641,0.17202544212341309
tmlp-sr-lgr,0.23463812998318803,0.18397919833660126,0.944325864315033,0.055055052042007446,0.0
moe_tmlp_no_sparse,0.2346513549409947,0.1838131844997406,0.9443195462226868,0.055061258375644684,0.07820343971252441
pr_tmlp_residual_no_sep,0.23472736415005613,0.1840929239988327,0.9442834854125977,0.05509693920612335,0.08739614486694336
ft-transformer,0.23493487720136705,0.18413688242435455,0.9441849589347839,0.055194396525621414,0.17502593994140625
excel-former,0.2349808888197372,0.18377424776554108,0.9441630840301514,0.055216021835803986,0.07500982284545898
hlr_tmlp,0.23546810351297573,0.1851312220096588,0.9439312815666199,0.05544523149728775,0.1559889316558838
ggpl_tmlp_gluhead,0.23559676254113326,0.18461716175079346,0.9438700079917908,0.05550583451986313,0.06142616271972656
pr_tmlp_pure_experts,0.23569621575748384,0.18414306640625,0.9438226222991943,0.055552709847688675,0.08567094802856445
cgr_tmlp_stage2,0.23578139186928174,0.18495146930217743,0.9437819719314575,0.055592868477106094,0.11101818084716797
sga_tmlp_lite,0.2358357841821529,0.18546734750270844,0.9437560439109802,0.055618513375520706,0.14162492752075195
sga_tmlp_lite_topk12,0.2360989981042131,0.18572039902210236,0.9436303973197937,0.05574273318052292,0.11900019645690918
sga_tmlp_lite_topk4,0.23617419439521425,0.18574202060699463,0.9435945153236389,0.05577825382351875,0.11545705795288086
sga_tmlp_lite_no_corr_reg,0.23624232602649164,0.18596695363521576,0.9435619711875916,0.05581043288111687,0.13195204734802246
ggpl_tmlp_mlphead,0.23628566297424355,0.1846359223127365,0.9435412883758545,0.05583091080188751,0.0598139762878418
sga_tmlp_lite_no_beta_reg,0.23633874916597564,0.18586118519306183,0.9435158967971802,0.05585600808262825,0.11090302467346191
ggtm_tmlp,0.23650926946011622,0.18680042028427124,0.9434343576431274,0.05593663081526756,0.093231201171875
autoint,0.23726947350469205,0.18512651324272156,0.943070113658905,0.05629679933190346,0.048413991928100586
ggpl_tmlp_gfg,0.23839124110844143,0.1879187971353531,0.9425305724143982,0.05683038756251335,0.11722731590270996
ggpl_tabm_cgr,0.23904058754918808,0.18645767867565155,0.9422170519828796,0.05714040622115135,0.10622024536132812
mlp,0.2441767475108018,0.19189371168613434,0.9397072792053223,0.05962228775024414,0.010257244110107422
