model,rmse,mae,r2,loss,time
ggpl_tmlp_gluhead,0.07547177712291739,0.04466522963850306,0.9941795468330383,0.005695989355444908,0.019251108169555664
cgr_tmlp_v2,0.07556767827826644,0.0508824295769672,0.994164764881134,0.00571047468110919,0.03546881675720215
pr_tmlp_residual_no_sparse,0.07577368551693957,0.04780788062167862,0.994132936000824,0.005741652101278305,0.024870872497558594
moe_tmlp_no_diversity,0.07580739487356469,0.041246922090832916,0.9941276907920837,0.005746761802583933,0.026297807693481445
pr_tmlp_residual,0.07651183334094183,0.050190356362440625,0.9940180778503418,0.005854060873389244,0.025851011276245117
agr_tmlp_no_gate_reg,0.07663985760045543,0.05349868962176485,0.9939979910850525,0.005873668473213911,0.0387723445892334
ggpl_tmlp,0.0774423080402901,0.05133587933564887,0.9938716888427734,0.005997311789542437,0.01637578010559082
agr_tmlp_switch_hardlite,0.07755285646120566,0.05301500540882298,0.9938541650772095,0.006014446262270212,0.049016475677490234
hlr_tmlp,0.077742811363273,0.0449159006824551,0.9938240051269531,0.00604394543915987,0.046628475189208984
hre_tmlp_dense_routing,0.0778280798309687,0.0484137357226766,0.9938104748725891,0.006057210732251406,0.02813124656677246
pr_tmlp_pure_experts,0.07794893943754723,0.05251055270370508,0.9937912225723267,0.006076037883758545,0.02397298812866211
hre_tmlp_no_alpha,0.07795160077635313,0.053224739240125274,0.9937908053398132,0.006076452787965536,0.029715538024902344
sr_agr_tmlp_lite,0.07803249378299998,0.056712881075567934,0.9937779307365417,0.006089071277529001,0.021866321563720703
ggpl_tabm_cgr,0.07817508592700399,0.05330034400222616,0.9937551617622375,0.006111344788223505,0.030675649642944336
rgc_cgr_tmlp,0.07858251899502045,0.05296051186558515,0.9936898946762085,0.006175213493406773,0.07917475700378418
hre_tmlp_no_div,0.07872092067025725,0.053961344572225345,0.9936676621437073,0.006196983158588409,0.032377004623413086
ft-transformer,0.07904059627533311,0.05866994731605346,0.9936161041259766,0.006247417535632849,0.04712963104248047
apar_cgr_tmlp,0.07936966867861847,0.05960849689790604,0.9935628175735474,0.006299545057117939,0.03071904182434082
tmlp-sr-lgr,0.08052987033152095,0.05389299294990324,0.9933732748031616,0.006485060788691044,0.0
hre_tmlp_no_global_residual,0.08060738167916649,0.051516406892752054,0.9933605194091797,0.006497550755739212,0.030238866806030273
sga_tmlp_lite_no_featmix,0.08089825841475591,0.054987494350224875,0.9933124780654907,0.006544529460370541,0.032675743103027344
agr_tmlp_no_err_head,0.08109582097543337,0.052677095521861395,0.9932798147201538,0.00657653296366334,0.018185853958129883
ggtm_tmlp,0.0811325506859091,0.061479874016053815,0.9932737350463867,0.0065824915654957294,0.026053428649902344
agr_tmlp_rex2_guarded_lite,0.08120153324971059,0.0643711796777735,0.9932622909545898,0.006593689322471619,0.03722333908081055
ggpl_tmlp_mlphead,0.08132332872802425,0.0604753160193372,0.9932420253753662,0.006613484583795071,0.01923656463623047
agr_tmlp,0.08186702889962226,0.05186174128283594,0.9931513667106628,0.006702210754156113,0.018961668014526367
agr_tmlp_no_res_reg,0.08190507575110505,0.051866725720958184,0.9931449890136719,0.00670844130218029,0.025018930435180664
baseline_tmlp,0.08255070107661043,0.053155217876719174,0.9930365085601807,0.006814619060605764,0.012393474578857422
tmlp,0.08255070107661043,0.053155217876719174,0.9930365085601807,0.006814619060605764,0.018126964569091797
agr_tmlp_gate_from_h_only,0.08376280589913972,0.05421987225294855,0.9928305149078369,0.007016208488494158,0.020621538162231445
ggpl_tmlp_gfg,0.08470958811795802,0.05905298164171069,0.9926674962043762,0.007175715174525976,0.032851219177246094
excel-former,0.08831594659696253,0.060188137132636266,0.9920299053192139,0.0077997068874537945,0.02950429916381836
node,0.10392104513938813,0.035560825582693356,0.9889644980430603,0.010799585841596127,0.08243274688720703
lgbm_cgr_hybrid,0.11481394410445533,0.05427504007369022,0.9865297675132751,0.013182243332266808,0.0008573532104492188
lightgbm,0.11683891190633795,0.051844048758605994,0.9860504364339451,0.013651332962822655,0.017236948013305664
xgboost,0.129600015721439,0.05919729192869094,0.982836902141571,0.016796166077256203,0.026541948318481445
dcnv2,0.13599989336287796,0.06771775676502223,0.9810999631881714,0.018495973199605942,0.009265899658203125
sga_tmlp_lite,0.14029131971337003,0.08560139175645132,0.979888379573822,0.0196816548705101,0.03294491767883301
sga_tmlp_lite_topk4,0.14447523438966567,0.08748038336751529,0.9786708950996399,0.020873093977570534,0.03367447853088379
catboost,0.1495857647936832,0.08025562644146753,0.977135266438092,0.02237590369632662,0.002850770950317383
sga_tmlp_lite_no_corr_reg,0.14966828756512318,0.09454336943963915,0.9771100282669067,0.022400598973035812,0.03399085998535156
sga_tmlp_lite_no_beta_reg,0.15552611426064275,0.0936252567991458,0.9752832055091858,0.02418837510049343,0.0379331111907959
sga_tmlp_lite_topk12,0.1556029179957284,0.09355567583109847,0.9752587676048279,0.024212269112467766,0.03380179405212402
autoint,0.20361265619982682,0.13947191003132353,0.9576361775398254,0.041458114981651306,0.013080835342407227
nr_cgr_tmlp,0.4413487463045193,0.21376984037340563,0.8009558320045471,0.19478873908519745,0.03919339179992676
mlp,0.4638174456617291,0.34039402959382237,0.780173659324646,0.2151266187429428,0.003096342086791992
