model,rmse,mae,r2,loss,time
sga_tmlp_lite,0.14626897870108535,0.09633544087409973,0.9787766933441162,0.02139461599290371,0.3410916328430176
tmlp-sr-lgr,0.14633487065699088,0.09492823481559753,0.9787575602531433,0.0214138962328434,0.0
hre_tmlp_no_balance,0.1463706656033328,0.09241938591003418,0.9787471890449524,0.021424369886517525,0.32832956314086914
baseline_tmlp,0.1463810238229861,0.09262052178382874,0.9787442088127136,0.02142740786075592,0.12529420852661133
hre_tmlp,0.14650064378042,0.09240473806858063,0.9787093997001648,0.021462440490722656,0.34111690521240234
scgr_tmlp,0.14652612726910097,0.092068612575531,0.9787020087242126,0.021469907835125923,0.4084200859069824
moe_tmlp_no_diversity,0.14656781045650705,0.09313245117664337,0.9786899089813232,0.02148212492465973,0.23316574096679688
ggpl_tmlp_mlphead,0.14661913712805438,0.09573455154895782,0.9786749482154846,0.021497173234820366,0.17601561546325684
hre_tmlp_no_div,0.14667552556052166,0.0926135927438736,0.9786585569381714,0.021513711661100388,0.33278989791870117
ggpl_tmlp_gluhead,0.1467324952967966,0.09575189650058746,0.9786419868469238,0.021530427038669586,0.17644262313842773
agr_tmlp_switch_hardlite,0.1468059126207151,0.09273264557123184,0.9786205887794495,0.02155197784304619,0.5166962146759033
excel-former,0.14689437073946202,0.08889873325824738,0.9785948395729065,0.021577958017587662,0.22767376899719238
hre_tmlp_no_global_residual,0.14693755304107617,0.09853143990039825,0.9785822629928589,0.021590642631053925,0.30950045585632324
sga_tmlp_lite_no_featmix,0.14696151589789863,0.09119850397109985,0.9785752892494202,0.021597687155008316,0.35945701599121094
moe_tmlp,0.14707386929490593,0.09025812894105911,0.9785425066947937,0.021630723029375076,0.24043679237365723
ggpl_tabm_cgr,0.1475848946399463,0.09517672657966614,0.9783931374549866,0.021781304851174355,0.31171321868896484
agr_tmlp_switch_lite_td,0.14767472136477508,0.09922890365123749,0.9783667922019958,0.021807823330163956,0.49590063095092773
apar_cgr_tmlp,0.1478135144398499,0.09385225921869278,0.978326141834259,0.021848835051059723,0.31444549560546875
pr_tmlp_residual_no_balance,0.14816576780971635,0.08829137682914734,0.9782227277755737,0.021953098475933075,0.25271153450012207
pr_tmlp_residual_no_sparse,0.14827000428617843,0.08852040767669678,0.9781920313835144,0.02198399417102337,0.2521076202392578
pr_tmlp_residual_no_sep,0.14860329654484677,0.08715742826461792,0.9780939221382141,0.022082945331931114,0.26129961013793945
ggtm_tmlp,0.14958913058569043,0.09486959874629974,0.9778022766113281,0.022376907989382744,0.2835085391998291
