model,rmse,mae,r2,loss,time
sr_agr_tmlp_lite,0.012598479480146219,0.007994138508202742,0.999372124671936,0.0005715453298762441,0.004640817642211914
adr_tmlp,0.012761526113073237,0.00808712985688076,0.9993557929992676,0.0005864346749149263,0.005431413650512695
agpl_cgr_tmlp,0.01346442677099337,0.009258013800318432,0.9992828369140625,0.00065281504066661,0.06477713584899902
agr_tmlp_rex2_lite,0.01395016010339284,0.008542968762067504,0.9992302060127258,0.0007007656968198717,0.007411003112792969
scgr_tmlp,0.014010643330255722,0.009733964169273968,0.9992234706878662,0.0007068553823046386,0.008600711822509766
agr_tmlp_rex2_guarded_lite,0.014029157841523922,0.008626840309394757,0.9992214441299438,0.0007087247795425355,0.008326530456542969
cgr_tmlp_v3,0.014868276679475472,0.0101530038760278,0.9991255402565002,0.0007960415096022189,0.007439851760864258
cgr_tmlp,0.015337424271752236,0.010105962937492219,0.9990694522857666,0.0008470700704492629,0.006790876388549805
agr_tmlp_no_err_head,0.015595761527443398,0.010352008130236623,0.9990378618240356,0.0008758456679061055,0.00371551513671875
cgr_tmlp_v2,0.015703773836946464,0.011544622152492856,0.9990244507789612,0.0008880193345248699,0.0073680877685546875
lar_tmlp,0.015783710180247473,0.011319576747725879,0.9990144968032837,0.0008970829658210278,0.008331298828125
agr_tmlp_gate_from_h_only,0.01580211797776212,0.010422412486246202,0.9990122318267822,0.0008991766371764243,0.004053592681884766
hre_tmlp_no_alpha,0.015982318765897816,0.012266039567276898,0.9989895820617676,0.0009198012412525713,0.006375551223754883
rgc_cgr_tmlp,0.016219151887789728,0.01178598327548741,0.9989594221115112,0.000947263150010258,0.060886383056640625
iggpl_cgr_tmlp,0.01624043060938191,0.01033357123121914,0.9989566802978516,0.0009497504215687513,0.00815439224243164
agr_tmlp,0.01626157661668919,0.010617295112441694,0.9989539384841919,0.0009522253531031311,0.004102468490600586
agr_tmlp_no_res_reg,0.016328296270205902,0.01062782249049432,0.9989453554153442,0.0009600551566109061,0.004293680191040039
hre_tmlp_no_global_residual,0.01655169611162745,0.009928327542976234,0.9989162683486938,0.000986505183391273,0.006507396697998047
agr_tmlp_switch_hardlite,0.016593700721660887,0.011876528542477116,0.9989107847213745,0.0009915187256410718,0.010701656341552734
agr_tmlp_switch_lite,0.016828537411964252,0.011691006203191634,0.9988797307014465,0.0010197815718129277,0.009844064712524414
ggpl_cgr_tmlp,0.016862400143188478,0.012355240078282259,0.9988752007484436,0.0010238897521048784,0.00793313980102539
pr_tmlp_residual_no_sep,0.016961879839671675,0.012923649782964342,0.9988619089126587,0.0010360062588006258,0.005593538284301758
pr_tmlp_residual,0.017033850951033776,0.013018296064919443,0.9988522529602051,0.00104481668677181,0.005263328552246094
ft-transformer,0.01706629952229184,0.013539959303179305,0.9988478422164917,0.0010488011175766587,0.011229991912841797
pr_tmlp_residual_no_balance,0.01708990269356346,0.011114898015892605,0.9988446831703186,0.0010517042828723788,0.005220651626586914
excel-former,0.017289911667516665,0.01182269020599147,0.9988174438476562,0.001076465123333037,0.0064563751220703125
tmlp,0.017626174557691148,0.01189994594650523,0.9987710118293762,0.0011187434429302812,0.0036041736602783203
agr_tmlp_switch_lite_td,0.017897886735718335,0.012629289569007218,0.99873286485672,0.0011535007506608963,0.009952068328857422
pr_tmlp_residual_no_sparse,0.018016743326374103,0.013387695625950435,0.9987159371376038,0.001168872113339603,0.005456209182739258
agr_tmlp_no_gate_reg,0.018050607730258343,0.01244084410320978,0.998711109161377,0.0011732702841982245,0.004296541213989258
moe_tmlp_no_sparse,0.018176169387787308,0.013508681456871896,0.9986931085586548,0.0011896498035639524,0.006586551666259766
sga_tmlp_lite_no_featmix,0.018517675593597054,0.012443712261593909,0.9986435770988464,0.0012347736628726125,0.007214069366455078
agr_tmlp_softgate,0.01851781875351165,0.013415464346240302,0.9986435174942017,0.0012347926385700703,0.004670143127441406
dpg_cgr_tmlp,0.018736200371075068,0.013954902902836297,0.998611330986023,0.0012640884378924966,0.007910966873168945
tmlp-sr-pee,0.018824044828174968,0.013688798269729796,0.9985982775688171,0.00127596955280751,0.0
agsi_tmlp,0.01885940729059194,0.013858068693078929,0.9985930323600769,0.0012807679595425725,0.008150100708007812
hlr_tmlp,0.018996361678987026,0.014720375308926448,0.9985725283622742,0.0012994370190426707,0.00976109504699707
baseline_tmlp,0.019404854169036173,0.014164024237286466,0.998510479927063,0.001355923479422927,0.003434419631958008
