model,rmse,mae,r2,loss,time
sga_tmlp_lite,0.3938519988723032,0.2803446614331371,0.8603246808052063,0.1551194190979004,0.03275871276855469
apar_cgr_tmlp,0.3941359005411396,0.2813605330752651,0.8601232767105103,0.155343160033226,0.02891230583190918
catboost,0.3944077143517938,0.2806828081477217,0.8599302536530502,0.15555748222799784,0.007863759994506836
pr_tmlp_residual,0.39442477367963985,0.28521772799280143,0.8599181175231934,0.15557093918323517,0.023874282836914062
pr_tmlp_residual_no_sep,0.3944501984413496,0.285242910952217,0.8599001169204712,0.15559101104736328,0.02273702621459961
agr_tmlp_switch_lite,0.39476415174085505,0.28021105763779985,0.8596769571304321,0.1558387577533722,0.04315328598022461
tmlp-sr-lgr,0.3955442717283095,0.28166013578651317,0.8591217994689941,0.15645532310009003,0.0
agr_tmlp_no_err_head,0.3956199297903522,0.28359624342962775,0.8590679168701172,0.15651515126228333,0.01572418212890625
ggpl_tmlp_gluhead,0.39573793652145633,0.2824836632628802,0.8589838147163391,0.15660855174064636,0.016261816024780273
ggpl_cgr_tmlp,0.3958551363942798,0.2816750071436118,0.8589003086090088,0.15670132637023926,0.032949209213256836
hre_tmlp_no_balance,0.3961561279718853,0.2844184298016472,0.8586856126785278,0.15693970024585724,0.028659582138061523
hre_tmlp_no_div,0.39620425261735953,0.284429307648022,0.8586512804031372,0.1569778472185135,0.028211593627929688
agr_tmlp_gate_from_h_only,0.3962060202734162,0.28065660230438283,0.8586500287055969,0.15697923302650452,0.01737499237060547
hre_tmlp,0.3962173594114174,0.2844519574103366,0.8586419820785522,0.1569882333278656,0.0379786491394043
baseline_tmlp,0.396247106652332,0.2827323338112393,0.8586207628250122,0.15701179206371307,0.012678384780883789
hre_tmlp_no_alpha,0.39631691552174014,0.2844025451657082,0.85857093334198,0.15706712007522583,0.02963423728942871
hre_tmlp_no_global_residual,0.3963269167550082,0.2843842465419435,0.8585637807846069,0.15707506239414215,0.04939436912536621
hre_tmlp_dense_routing,0.396397463398996,0.28455295746886833,0.8585134148597717,0.15713098645210266,0.030344724655151367
adr_tmlp,0.3969767755114164,0.2845391291929289,0.8580995798110962,0.1575905978679657,0.021481752395629883
agr_tmlp_switch_hardlite,0.39730561006179527,0.282001133918623,0.8578643798828125,0.15785178542137146,0.04517245292663574
agr_tmlp_rex2_lite,0.39776141585177377,0.28257605045126866,0.8575380444526672,0.15821416676044464,0.03063201904296875
rgc_cgr_tmlp,0.3978930000314083,0.28667336265165844,0.8574438095092773,0.15831886231899261,0.08029794692993164
lightgbm,0.3979693789735814,0.282256804211996,0.8573890558277151,0.15837966436127038,0.014082670211791992
moe_tmlp,0.39810161764899565,0.2825331351121463,0.8572942614555359,0.15848492085933685,0.02564859390258789
cgr_tmlp_stage2,0.39817759439070666,0.28193351245718645,0.8572397828102112,0.15854541957378387,0.028711318969726562
pr_tmlp_residual_no_sparse,0.3984057743001181,0.28167104343520677,0.8570761680603027,0.15872718393802643,0.022591829299926758
scgr_tmlp,0.3987222562066746,0.2831646164459407,0.856848955154419,0.15897949039936066,0.036695003509521484
tmlp-sr,0.398938993864342,0.28635498447954433,0.8566932678222656,0.15915235877037048,0.0
ggpl_tmlp,0.3990374415121688,0.28732630165501405,0.856622576713562,0.15923090279102325,0.015650272369384766
ggpl_tmlp_mlphead,0.3991406062100203,0.28511714516673337,0.8565484285354614,0.15931324660778046,0.016401290893554688
tmlp-sr-pee,0.39943458946908755,0.287024165746665,0.8563370108604431,0.15954802930355072,0.0
lgbm_cgr_hybrid,0.40042805258606357,0.28388520671305173,0.8556215167045593,0.16034266352653503,0.0007991790771484375
pr_tmlp_pure_experts,0.400517074963328,0.2845851439732101,0.8555573225021362,0.1604139655828476,0.02098250389099121
autoint,0.4020893517281665,0.2869462028805927,0.8544210195541382,0.16167588531970978,0.01914381980895996
ggpl_tabm_cgr,0.40291320727460794,0.2900527071889947,0.8538238406181335,0.16233907639980316,0.027950048446655273
moe_tmlp_no_diversity,0.4040033572080067,0.2864994363189375,0.8530317544937134,0.16321875154972076,0.024106502532958984
moe_tmlp_no_sparse,0.40436775182943335,0.28640448613112923,0.8527665138244629,0.16351331770420074,0.02497100830078125
ft-transformer,0.40455651135773224,0.27824598214077767,0.8526290655136108,0.1636660099029541,0.12962794303894043
tmlp,0.4050641611053694,0.28623872563376906,0.8522589206695557,0.1640770137310028,0.01731729507446289
dcnv2,0.40602996006352915,0.29288547719889735,0.8515535593032837,0.16486036777496338,0.009227752685546875
"tmlp[xgb_dropout,mlp+sgu+layer]",0.40942636338579635,0.29575645378154647,0.8490597009658813,0.16762998700141907,0.028229713439941406
nr_cgr_tmlp,0.41137744742429194,0.2931056567304502,0.8476177453994751,0.16923144459724426,0.0348048210144043
mlp,0.4122574215897553,0.29881992354155074,0.8469650745391846,0.16995620727539062,0.002732992172241211
node,0.6491719562684986,0.4285480763258782,0.6205338835716248,0.4214242994785309,0.2149333953857422
