model,rmse,mae,r2,loss,time
agr_tmlp_gate_from_h_only,0.027567697537248668,0.019500161914539627,0.05808854103088379,0.8223200440406799,0.010981082916259766
mlp,0.02756949386370191,0.019890921485057333,0.05796581506729126,0.8224272131919861,0.002027750015258789
agr_tmlp_no_gate_reg,0.027571489866713816,0.02002012129445707,0.05782938003540039,0.8225463032722473,0.010973691940307617
agr_tmlp_no_res_reg,0.02757149386257091,0.020020168406670535,0.05782914161682129,0.8225466012954712,0.011026144027709961
agr_tmlp,0.027571494861535092,0.020020168406670535,0.057829082012176514,0.8225466012954712,0.011045217514038086
ft-transformer,0.027576355392733697,0.019966415183116593,0.057496845722198486,0.8228365778923035,0.036351919174194336
hlr_tmlp,0.027578540654490516,0.019654938219825557,0.05734741687774658,0.822966992855072,0.0330049991607666
adr_tmlp,0.027578560628662253,0.019383345369248017,0.05734610557556152,0.8229682445526123,0.014371871948242188
sga_tmlp_lite_no_featmix,0.0275803272869272,0.019618607455212156,0.05722528696060181,0.8230736255645752,0.018973112106323242
apar_cgr_tmlp,0.02758184518442239,0.019523310319424225,0.05712151527404785,0.8231642842292786,0.019945144653320312
agpl_cgr_tmlp,0.027589480339986185,0.01944386100744222,0.056599438190460205,0.8236201405525208,0.2351398468017578
agr_tmlp_softgate,0.027590822039958673,0.019367825518928128,0.05650770664215088,0.8237002491950989,0.012603998184204102
excel-former,0.027591251290310464,0.020078270449928826,0.05647832155227661,0.8237257599830627,0.013972759246826172
agr_tmlp_rex2_lite,0.027619524182764827,0.019516922990483465,0.05454361438751221,0.8254148364067078,0.020403623580932617
hre_tmlp_no_global_residual,0.027627895631996753,0.019469078725702804,0.053970396518707275,0.8259153366088867,0.01678609848022461
baseline_tmlp,0.02763238142959335,0.019962702378294006,0.05366325378417969,0.8261834979057312,0.08365607261657715
ggpl_tmlp_gluhead,0.02764073702726216,0.02031910083712274,0.053090810775756836,0.8266832232475281,0.010998249053955078
cgr_tmlp_v2,0.027648655770405435,0.019338148448462378,0.05254817008972168,0.8271569609642029,0.02107548713684082
rgc_cgr_tmlp,0.027655024588082715,0.020130195357198732,0.05211162567138672,0.8275380730628967,0.24515795707702637
tmlp-sr-lgr,0.027661626927750007,0.019812838427265778,0.0516589879989624,0.8279333114624023,0.0
excel_cgr_lite,0.02766214469166797,0.019991265063710517,0.05162346363067627,0.8279642462730408,0.0198667049407959
cgr_tmlp_stage2,0.027662758030230994,0.019749064798309734,0.05158144235610962,0.8280009031295776,0.01975417137145996
ggtm_tmlp,0.02769102157111768,0.019538478640151347,0.04964244365692139,0.8296938538551331,0.01600050926208496
agr_tmlp_switch_hardlite,0.027692888470352072,0.019462437715612624,0.04951423406600952,0.8298056721687317,0.034799814224243164
pr_tmlp_pure_experts,0.027697485061384388,0.019491891909068526,0.04919874668121338,0.8300811648368835,0.013997316360473633
tmlp-sr-pee,0.027702289682492047,0.019583015989948493,0.048868775367736816,0.8303691148757935,0.0
ggpl_tmlp_gfg,0.027721491891204476,0.01995033361025156,0.0475497841835022,0.831520676612854,0.11768794059753418
hre_tmlp_dense_routing,0.027732253026235006,0.019358779973943085,0.046810150146484375,0.8321664333343506,0.01644444465637207
hre_tmlp_no_alpha,0.027733140909018992,0.019359669669974267,0.046749114990234375,0.8322197198867798,0.01774287223815918
hre_tmlp_no_balance,0.027735480651879987,0.019359278276200875,0.04658830165863037,0.8323601484298706,0.018422365188598633
hre_tmlp,0.027735676283576212,0.019358923122591687,0.04657483100891113,0.8323718905448914,0.018088579177856445
hre_tmlp_no_div,0.02773579247027567,0.019358533540826506,0.04656684398651123,0.8323788046836853,0.01837015151977539
iggpl_cgr_tmlp,0.027750936269348696,0.019778080485778782,0.04552537202835083,0.8332880735397339,0.02243971824645996
ggpl_tabm_cgr,0.02780926600557647,0.01956734030692253,0.04150879383087158,0.8367947340011597,0.017802715301513672
autoint,0.028082917465293355,0.020370873535702994,0.022552311420440674,0.8533442616462708,0.13567352294921875
xgboost,0.028237573220889576,0.020507903032578767,0.0117567777633667,0.8627691864967346,0.004910945892333984
dcnv2,0.029588129931357888,0.02129241923519376,-0.08503592014312744,0.9472724199295044,0.0059337615966796875
